ENDPOS1 (UnityEngine.Transform),1.25,Controller (right),5.166667
ENDPOS1 (UnityEngine.Transform),1.5,Controller (right),9.1
ENDPOS3 (UnityEngine.Transform),1.5,Controller (right),11.56667
ENDPOS1 (UnityEngine.Transform),2,Controller (right),14.33333
ENDPOS4 (UnityEngine.Transform),1.75,ENDPOS4,18.94444
ENDPOS4 (UnityEngine.Transform),1.5,Controller (right),23.75556
ENDPOS4 (UnityEngine.Transform),1,Controller (right),28
ENDPOS3 (UnityEngine.Transform),1.5,Controller (right),30.28889
ENDPOS4 (UnityEngine.Transform),1.25,ENDPOS4,34.77778
ENDPOS1 (UnityEngine.Transform),1.5,Controller (right),37.16667
ENDPOS3 (UnityEngine.Transform),1.25,Controller (right),40.17778
ENDPOS5 (UnityEngine.Transform),1.75,ENDPOS5,44.32222
ENDPOS2 (UnityEngine.Transform),1.75,ENDPOS2,46.37778
ENDPOS2 (UnityEngine.Transform),1.25,Controller (right),48.95555
ENDPOS5 (UnityEngine.Transform),1.25,Controller (right),52.91111
ENDPOS4 (UnityEngine.Transform),1,Controller (right),57.1
ENDPOS3 (UnityEngine.Transform),1.25,Controller (right),60.22223
ENDPOS4 (UnityEngine.Transform),1.25,Controller (right),63.56667
ENDPOS1 (UnityEngine.Transform),2,Controller (right),66.82223
ENDPOS2 (UnityEngine.Transform),1.5,Controller (right),69.38889
ENDPOS3 (UnityEngine.Transform),1.75,Controller (right),72.2
ENDPOS2 (UnityEngine.Transform),1.5,Controller (right),74.78889
ENDPOS2 (UnityEngine.Transform),1.5,Controller (right),78.66667
ENDPOS2 (UnityEngine.Transform),1,Controller (right),82.15556
ENDPOS2 (UnityEngine.Transform),1.5,Controller (right),84.28889
ENDPOS5 (UnityEngine.Transform),1.75,Controller (right),86.68889
ENDPOS4 (UnityEngine.Transform),1.25,Controller (right),90.97778
ENDPOS3 (UnityEngine.Transform),1.75,Controller (right),95.23334
ENDPOS5 (UnityEngine.Transform),1.5,Controller (right),100.1667
ENDPOS2 (UnityEngine.Transform),1.75,ENDPOS2,102.6222
ENDPOS2 (UnityEngine.Transform),1.25,Controller (right),105.6444
ENDPOS2 (UnityEngine.Transform),1.25,Controller (right),109.0778
ENDPOS5 (UnityEngine.Transform),2,ENDPOS5,112.1556
ENDPOS1 (UnityEngine.Transform),1.5,Controller (right),116.9111
ENDPOS5 (UnityEngine.Transform),1.5,Controller (right),120.9778
ENDPOS5 (UnityEngine.Transform),1.25,Controller (right),123.6889
ENDPOS3 (UnityEngine.Transform),1.75,Controller (right),128.0889
ENDPOS1 (UnityEngine.Transform),1.75,Controller (right),131.9111
ENDPOS4 (UnityEngine.Transform),1.5,ENDPOS4,134.8667
ENDPOS5 (UnityEngine.Transform),1,Controller (right),139.3889
ENDPOS4 (UnityEngine.Transform),2,ENDPOS4,143.9333
ENDPOS3 (UnityEngine.Transform),1.5,Controller (right),147.6
ENDPOS2 (UnityEngine.Transform),1,Controller (right),152.7333
ENDPOS2 (UnityEngine.Transform),1.75,Controller (right),156.7333
ENDPOS3 (UnityEngine.Transform),1,Controller (right),159.8445
ENDPOS5 (UnityEngine.Transform),1,Controller (right),164.6889
ENDPOS1 (UnityEngine.Transform),2,Controller (right),167.9556
ENDPOS3 (UnityEngine.Transform),2,ENDPOS3,170.2889
ENDPOS2 (UnityEngine.Transform),2,ENDPOS2,173.6889
ENDPOS1 (UnityEngine.Transform),1,Controller (right),178.0444
ENDPOS5 (UnityEngine.Transform),2,ENDPOS5,180.1222
ENDPOS1 (UnityEngine.Transform),1.25,Controller (right),184.8778
ENDPOS5 (UnityEngine.Transform),1.75,Controller (right),188.5
ENDPOS1 (UnityEngine.Transform),1.25,Controller (right),193.5778
ENDPOS2 (UnityEngine.Transform),1.75,Controller (right),197.4222
ENDPOS3 (UnityEngine.Transform),1,Controller (right),201.1778
ENDPOS5 (UnityEngine.Transform),1.75,Controller (right),204.0444
ENDPOS5 (UnityEngine.Transform),2,ENDPOS5,208.6889
ENDPOS5 (UnityEngine.Transform),1.5,Controller (right),213.7222
ENDPOS2 (UnityEngine.Transform),2,ENDPOS2,215.6778
ENDPOS3 (UnityEngine.Transform),2,Controller (right),217.9556
ENDPOS4 (UnityEngine.Transform),1.75,ENDPOS4,220.5
ENDPOS5 (UnityEngine.Transform),2,ENDPOS5,225.3333
ENDPOS3 (UnityEngine.Transform),1.25,Controller (right),227.6445
ENDPOS1 (UnityEngine.Transform),1.5,Controller (right),230.5333
ENDPOS1 (UnityEngine.Transform),1.75,Controller (right),233.1778
ENDPOS1 (UnityEngine.Transform),1.75,ENDPOS1,235.7444
ENDPOS3 (UnityEngine.Transform),2,ENDPOS3,239.6111
ENDPOS4 (UnityEngine.Transform),2,ENDPOS4,244.5222
ENDPOS2 (UnityEngine.Transform),1,Controller (right),248.7556
ENDPOS2 (UnityEngine.Transform),1,Controller (right),252.4667
ENDPOS5 (UnityEngine.Transform),1.25,Controller (right),256.5778
ENDPOS4 (UnityEngine.Transform),1,Controller (right),260.7667
ENDPOS1 (UnityEngine.Transform),1,Controller (right),263.3889
ENDPOS4 (UnityEngine.Transform),1.75,ENDPOS4,266
ENDPOS2 (UnityEngine.Transform),1.25,Controller (right),268.8778
ENDPOS2 (UnityEngine.Transform),2,Controller (right),272.0889
ENDPOS3 (UnityEngine.Transform),1.25,Controller (right),274.4
ENDPOS3 (UnityEngine.Transform),1,Controller (right),278.2333
ENDPOS4 (UnityEngine.Transform),1.5,ENDPOS4,281.4
ENDPOS4 (UnityEngine.Transform),1,Controller (right),284.9222
ENDPOS1 (UnityEngine.Transform),1.75,Controller (right),287.4445
ENDPOS1 (UnityEngine.Transform),1.25,Controller (right),290.0222
ENDPOS5 (UnityEngine.Transform),1.25,Controller (right),294.8111
ENDPOS5 (UnityEngine.Transform),1,Controller (right),297.2889
ENDPOS3 (UnityEngine.Transform),1,Controller (right),301.9889
ENDPOS3 (UnityEngine.Transform),1.5,Controller (right),305.7222
ENDPOS3 (UnityEngine.Transform),1.75,Controller (right),309.1778
ENDPOS1 (UnityEngine.Transform),1,Controller (right),314.4333
ENDPOS5 (UnityEngine.Transform),1,Controller (right),316.7111
ENDPOS2 (UnityEngine.Transform),2,ENDPOS2,318.7
ENDPOS4 (UnityEngine.Transform),2,ENDPOS4,321.3445
ENDPOS4 (UnityEngine.Transform),2,Controller (right),325.0445
ENDPOS1 (UnityEngine.Transform),1,Controller (right),328.4889
ENDPOS4 (UnityEngine.Transform),1.5,Controller (right),330.3556
ENDPOS3 (UnityEngine.Transform),2,ENDPOS3,332.2444
ENDPOS1 (UnityEngine.Transform),2,Controller (right),334.3333
ENDPOS4 (UnityEngine.Transform),1.75,Controller (right),338.7222
ENDPOS5 (UnityEngine.Transform),1.5,Controller (right),343.0778
ENDPOS4 (UnityEngine.Transform),1.25,Controller (right),345.4
